ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
466298,1,1,45,0,4,0,0,4,3,0
466929,0,0,33,1,8,11,0,7,5,3
466702,1,1,62,0,5,0,0,1,5,2
459238,0,1,80,1,5,1,2,2,5,0
463904,1,1,77,1,6,1,0,1,5,3
463996,0,0,29,0,1,1,0,5,3,3
462208,0,1,33,0,3,7,1,5,3,1
461755,1,0,29,0,0,1,0,3,1,0
466736,0,0,20,0,1,1,0,7,5,3
466872,1,1,43,1,0,1,0,2,2,1
467104,0,0,18,0,1,1,0,3,5,3
463476,1,1,53,1,0,3,1,3,5,1
463953,1,1,28,1,2,3,1,3,6,1
462202,0,0,43,1,2,1,0,4,3,0
467830,1,0,31,1,2,1,0,3,5,3
463752,0,0,28,1,1,1,0,2,2,3
461770,1,1,65,1,0,1,0,2,5,0
466525,1,1,33,1,0,0,1,2,5,1
462349,1,1,49,1,0,0,1,6,5,2
463964,1,0,33,0,1,1,0,4,5,2
459353,1,1,53,1,0,6,1,2,5,2
459709,0,1,47,1,0,7,1,4,5,2
461858,1,0,31,0,2,1,0,7,3,3
460450,1,1,52,1,6,1,2,4,3,1
466520,1,0,61,0,3,2,1,2,2,1
467646,1,0,31,0,1,1,0,7,5,3
460780,0,0,30,1,1,1,0,2,2,0
463514,1,1,63,1,2,1,1,2,5,2
465105,1,1,69,0,6,9,1,2,5,1
460445,1,0,29,1,3,0,0,4,2,3
462961,0,1,56,0,3,1,1,5,5,1
463932,0,1,72,1,0,1,1,3,5,1
459145,1,1,88,0,5,1,0,1,1,0
465651,1,0,30,0,3,1,0,4,5,3
463721,0,0,31,1,1,1,0,4,1,1
467369,1,0,41,1,0,2,0,3,5,0
461361,0,0,31,1,1,9,0,7,4,3
465608,1,0,20,0,1,1,0,5,2,3
464793,0,1,26,0,7,7,2,3,3,0
463736,1,1,48,0,2,1,1,5,5,2
462799,1,0,26,0,1,1,0,7,4,3
459006,1,0,20,0,1,1,0,4,5,3
460204,1,1,41,1,0,4,0,4,5,0
465257,1,0,20,0,1,4,0,5,1,3
466762,1,1,63,1,8,1,0,3,5,1
464318,1,1,88,1,6,1,0,1,5,3
459634,0,0,39,1,3,1,0,3,5,1
465416,1,1,55,0,3,1,2,4,5,0
467275,1,0,32,1,1,1,0,7,5,3
462117,1,0,32,1,2,1,0,2,5,3
460710,0,1,38,1,0,0,1,3,5,0
460098,0,1,62,1,3,1,0,1,2,1
465787,1,0,18,0,1,1,0,5,3,3
463365,1,1,67,0,6,1,2,2,5,3
464042,0,1,42,1,0,9,0,2,5,1
467627,0,0,45,1,3,0,0,1,5,0
464720,1,1,46,0,4,0,1,3,3,3
461123,1,0,20,0,1,2,0,4,3,3
465413,0,1,41,1,3,0,2,3,5,0
465126,0,1,35,0,3,7,1,4,3,0
465950,0,1,52,1,0,6,0,2,5,0
466734,0,1,63,1,0,1,1,4,5,1
466222,1,1,51,0,6,5,0,3,1,2
466142,0,1,29,1,2,0,1,2,5,0
467888,1,0,27,0,4,0,0,4,5,1
461992,0,0,37,1,4,1,0,1,3,0
460522,0,1,29,0,8,1,1,2,3,2
459973,0,0,50,1,0,0,0,2,5,0
460695,1,1,74,1,5,1,0,1,5,0
464260,0,1,72,1,0,3,1,3,5,2
464140,0,1,83,1,5,1,2,2,5,1
465606,1,1,37,1,3,1,1,3,2,0
459050,0,0,19,0,1,0,0,3,5,3
462330,0,0,30,0,0,1,0,1,5,1
459940,0,0,46,1,3,1,0,2,0,1
466352,0,1,65,1,4,1,0,2,5,1
463558,0,1,88,1,5,1,1,2,5,2
460049,1,1,43,1,2,0,1,2,4,0
464148,1,1,50,1,6,9,2,3,1,2
465503,1,0,35,1,0,8,0,2,5,3
465082,1,1,67,1,5,0,0,1,2,0
459832,1,1,66,1,6,0,0,1,5,1
464609,0,0,39,1,0,3,0,2,5,2
466703,0,1,46,1,8,0,1,7,5,2
466864,0,0,32,0,8,8,0,1,5,3
461458,0,0,40,1,0,6,0,1,5,1
459218,1,1,88,1,5,0,2,3,5,2
462860,1,0,30,1,1,8,0,5,5,3
462033,1,0,32,1,2,1,0,1,5,0
467695,1,1,43,0,7,1,0,2,6,3
463090,0,1,55,0,3,3,1,2,5,1
459219,0,1,47,1,0,0,1,3,5,2
460148,0,1,73,0,3,1,0,7,3,0
461603,1,0,39,1,0,1,0,1,5,2
466359,1,0,22,0,1,0,0,4,5,3
464655,1,1,39,1,5,0,1,5,3,0
466088,0,0,31,0,1,0,0,7,5,1
461205,1,0,27,1,1,1,0,3,1,3
462822,1,0,19,0,1,0,0,4,5,3
459076,1,1,69,0,4,0,1,2,5,2
463410,1,1,37,0,4,1,1,2,5,1
463879,1,1,45,1,6,0,2,2,5,2
462827,0,0,22,0,4,1,0,3,2,0
461500,0,0,26,1,4,0,0,3,5,1
461553,1,0,39,1,0,1,0,3,6,0
467912,1,1,61,1,2,1,0,2,4,0
465029,0,1,74,0,5,1,2,2,5,2
460062,1,0,29,1,0,4,0,1,2,3
462863,1,0,29,1,8,5,0,1,5,3
460465,1,0,36,0,6,0,0,3,5,3
460335,0,0,63,1,4,0,0,2,5,1
466067,1,1,69,1,0,0,1,5,2,2
463962,0,0,35,1,0,12,0,2,5,1
459807,1,1,81,1,5,1,0,1,5,0
463364,0,1,71,0,5,1,2,2,5,1
463599,0,0,31,0,1,10,0,2,2,2
462686,1,1,41,1,2,9,1,4,3,0
462949,1,1,35,0,8,1,1,3,5,1
460275,0,0,52,1,0,6,0,1,5,0
461184,1,0,19,0,1,1,0,4,2,3
460728,0,0,39,1,0,0,0,1,6,1
462416,1,1,45,0,0,0,0,2,3,1
460846,0,0,19,0,7,1,0,4,5,3
459542,1,0,23,0,1,2,0,5,5,3
459080,1,1,77,0,5,0,0,2,5,3
463106,0,1,84,1,5,0,0,1,5,1
464728,1,1,47,0,2,1,2,4,3,3
466474,1,0,29,1,2,6,0,3,5,0
461711,0,0,35,1,0,8,0,3,1,0
460347,1,1,40,1,0,14,0,2,5,2
467689,1,0,35,0,1,1,0,1,5,3
460260,1,0,20,0,1,0,0,3,1,3
466344,1,0,43,1,2,0,0,2,1,0
466437,1,1,56,0,6,0,0,1,5,3
460423,0,1,53,1,0,3,0,1,6,0
459590,1,1,22,0,6,1,2,3,5,3
464668,1,1,32,0,1,1,2,4,3,3
463049,1,1,51,0,6,2,2,5,5,0
460458,0,0,41,0,7,1,0,7,2,3
462407,1,1,37,0,4,2,1,4,5,0
459450,1,1,55,1,0,4,1,4,5,0
463255,1,0,42,1,2,3,0,2,5,0
462574,1,0,20,0,1,1,0,5,3,3
465761,0,0,42,1,0,12,0,2,3,0
467728,0,1,38,0,3,1,2,5,5,1
465841,0,0,52,1,3,3,0,1,5,0
460117,0,1,48,1,7,9,0,1,5,3
466619,1,1,37,1,2,5,1,2,5,2
461722,1,0,27,0,4,1,0,3,5,1
460898,1,1,48,0,0,3,1,4,5,1
463627,0,0,25,1,7,5,0,2,3,3
460403,0,0,56,1,4,3,0,1,5,0
459818,0,1,68,0,5,1,0,1,5,3
463732,1,0,21,0,1,0,0,4,5,3
462499,0,0,72,0,5,8,1,2,5,3
467112,1,0,43,1,0,1,0,2,1,1
459902,1,1,52,1,5,8,2,2,5,2
463233,1,1,50,0,6,0,1,5,5,1
467721,1,0,41,1,2,0,0,1,3,3
465915,1,1,40,1,2,8,1,2,5,1
464506,1,0,32,1,1,8,0,2,3,3
460624,1,1,57,1,8,5,2,2,5,0
462020,0,0,25,1,0,13,0,2,5,2
464320,1,1,74,0,5,0,2,2,5,0
467687,1,0,38,1,2,1,0,4,5,3
461561,0,1,46,1,0,0,1,2,5,2
465953,0,0,50,1,0,1,0,1,5,3
463309,1,1,50,1,0,0,1,2,2,1
459134,0,1,69,1,5,0,2,2,5,2
464195,1,0,29,1,0,0,0,1,5,0
467696,1,1,84,1,5,1,2,3,5,1
459586,1,1,73,0,6,1,0,7,5,2
466504,1,1,38,0,6,9,2,5,5,1
466792,0,1,82,0,5,0,0,1,5,0
459875,1,1,71,0,5,0,2,7,5,0
463837,0,1,50,0,3,0,0,3,6,1
465384,1,1,56,1,0,0,2,2,5,1
462050,1,0,19,0,1,4,0,3,1,3
465268,1,1,29,0,6,12,0,3,5,1
461370,1,0,26,1,4,1,0,3,5,3
464225,0,0,31,0,4,1,0,5,2,2
466665,1,1,42,1,0,0,1,2,5,0
462290,0,0,33,1,4,1,0,1,5,1
459326,1,1,35,0,1,1,0,5,5,3
464926,0,1,46,0,3,0,2,3,3,0
460343,0,0,67,1,0,0,0,2,5,1
463626,0,0,35,0,0,7,0,2,5,3
464266,1,0,28,0,4,8,0,3,5,0
464491,0,0,43,0,4,8,0,1,3,3
467698,0,1,40,0,0,3,1,7,5,0
463440,0,1,73,1,0,0,1,3,0,2
463602,0,0,21,0,1,8,0,4,5,3
464706,0,0,32,0,4,1,0,3,3,3
467220,0,0,36,0,5,1,0,7,3,3
460313,1,0,32,1,0,13,0,3,5,0
465497,1,0,25,0,8,14,0,3,4,0
465846,0,0,40,1,0,5,0,1,5,0
463374,0,0,19,0,1,0,0,3,5,3
462704,1,1,48,1,6,5,2,5,5,1
462160,0,0,36,1,0,3,0,3,5,2
461365,1,0,27,0,1,1,0,3,5,3
464205,0,1,82,0,2,0,2,2,5,1
459294,1,0,23,0,1,9,0,4,5,3
460318,1,0,30,1,2,14,0,3,5,3
467967,1,0,30,1,2,8,0,4,5,0
461797,1,0,30,1,1,1,0,3,5,3
462980,1,0,28,1,2,1,0,5,5,2
462361,1,1,60,1,0,0,0,2,3,0
461855,0,1,52,1,0,1,1,2,5,2
461069,0,0,19,0,1,1,0,7,2,3
467522,0,0,19,0,1,0,0,2,5,3
463327,1,1,40,0,6,1,0,5,4,3
459824,1,0,38,1,2,8,0,1,5,3
461051,0,1,71,1,2,1,1,2,5,1
461142,0,0,40,1,3,1,0,3,2,1
461521,1,1,68,1,0,0,2,2,5,1
459422,1,1,50,1,2,1,0,4,5,0
467792,1,0,21,0,1,0,0,4,5,3
467432,1,0,29,1,1,1,0,3,5,1
464016,0,0,29,1,2,0,2,1,0,0
464654,0,1,39,0,3,1,1,4,3,1
459111,1,1,41,1,6,0,0,4,5,1
459408,1,0,28,0,4,1,0,1,5,3
466473,0,0,22,0,1,0,0,3,1,3
464365,1,0,35,1,0,1,0,1,5,0
460046,0,1,49,1,0,3,0,2,5,1
466698,0,1,26,1,1,8,0,2,2,3
460609,0,0,33,0,1,1,0,1,3,2
459927,0,0,27,0,3,0,0,2,2,3
467057,0,0,50,0,2,8,0,2,5,0
466052,0,1,37,1,8,5,0,2,3,3
464210,1,0,43,1,7,0,0,2,5,0
465873,1,0,35,1,2,13,0,1,5,3
459802,0,1,50,1,0,1,0,1,5,2
464817,1,0,31,1,0,7,0,1,3,0
465540,0,1,29,0,3,1,2,2,5,3
460845,0,0,20,0,1,0,0,2,5,3
459072,1,1,66,1,2,1,1,2,5,2
465694,1,1,37,1,1,1,1,2,3,0
466381,1,1,52,1,0,2,1,2,5,2
460947,1,1,45,1,6,7,2,5,5,2
467338,0,0,27,1,1,2,0,6,5,3
467189,0,1,46,1,0,1,2,4,5,2
466456,0,1,43,0,4,9,0,1,1,0
463805,0,0,32,0,4,8,0,6,5,2
462427,1,1,87,1,5,9,0,4,5,2
462785,0,1,40,1,3,1,1,5,2,1
466906,1,0,59,1,0,1,0,2,5,1
461842,1,1,63,1,0,1,1,3,5,2
462229,1,0,23,0,5,0,0,8,3,3
462372,0,1,65,0,5,1,2,2,5,0
462400,1,0,47,1,0,0,0,1,5,1
466598,0,1,45,1,0,9,0,2,5,2
466940,1,1,79,0,5,0,0,1,5,3
461754,1,1,65,0,2,1,2,2,5,1
461376,0,0,38,1,1,0,0,2,5,1
459427,0,1,28,1,1,1,0,2,5,3
462025,1,0,20,0,1,2,0,3,3,3
465720,0,1,36,1,0,1,0,2,5,2
466354,1,0,22,0,1,0,0,4,5,3
463857,1,1,56,0,1,0,2,4,6,1
465849,0,0,32,1,4,5,0,3,3,0
464100,0,0,33,1,1,1,0,1,5,3
461444,0,1,68,1,0,1,2,2,5,2
461828,1,1,53,1,0,1,1,3,5,2
464711,0,1,38,1,0,7,1,3,0,1
462759,1,0,22,0,1,1,0,5,1,3
465349,0,1,49,1,0,0,2,4,5,2
459449,1,1,43,1,0,1,0,2,5,1
463407,0,0,33,0,4,0,0,1,2,3
466632,0,1,57,1,0,1,2,2,5,2
464641,0,1,65,1,5,2,0,6,0,3
460290,0,0,50,1,0,1,2,1,3,1
462154,1,1,36,1,2,0,1,2,5,2
464754,0,1,43,0,3,4,1,7,3,0
460167,0,0,18,0,2,1,0,5,1,2
461987,0,1,43,0,3,1,1,2,5,1
463259,1,1,75,1,5,0,0,1,5,0
464421,0,1,27,0,7,1,2,4,5,3
461628,1,1,39,1,1,11,1,2,5,1
459126,1,1,61,1,0,2,0,2,5,1
460639,0,1,73,1,5,1,0,5,0,3
465143,1,0,26,1,3,0,0,5,3,2
460860,1,1,52,1,0,7,1,4,5,1
467629,1,1,50,1,0,1,0,1,5,1
461720,0,0,51,1,0,1,0,1,3,1
460086,1,1,50,0,0,1,1,3,5,2
465832,1,1,53,1,6,9,2,5,3,1
467070,1,1,40,0,6,5,0,4,5,3
459602,0,1,86,0,5,1,0,1,5,3
463541,0,0,26,0,1,0,0,3,4,1
462431,1,0,32,0,2,9,0,4,5,0
461387,0,0,22,0,1,5,0,3,1,3
461693,0,1,36,1,0,1,1,4,5,1
466793,0,0,62,1,0,4,1,3,5,1
466010,0,1,69,0,4,0,0,1,2,0
465674,0,0,39,1,2,1,0,2,3,0
459405,0,1,81,0,4,0,2,2,5,0
465989,0,0,28,0,1,9,0,2,5,3
465598,1,0,28,1,1,6,0,5,1,3
466093,1,0,52,1,2,1,0,5,3,1
462773,0,1,40,1,0,4,1,5,5,1
467087,1,0,68,1,5,0,0,7,5,1
465763,0,1,37,0,0,0,1,2,3,3
462958,1,0,26,0,7,1,0,5,5,3
467056,0,0,31,0,8,8,0,1,5,0
461990,0,1,68,1,5,0,0,2,5,2
464480,1,1,42,1,0,1,1,3,5,2
461318,0,1,56,1,0,1,1,6,4,2
467398,1,1,37,0,2,1,0,2,5,0
464222,1,1,58,1,0,1,0,1,5,3
465427,1,0,33,1,0,7,0,1,5,0
460652,0,0,31,0,8,8,0,1,3,3
463642,0,0,27,1,1,0,0,3,1,1
462672,1,0,25,0,1,7,0,4,3,3
466112,1,1,51,1,2,1,1,2,5,1
459831,1,1,37,0,3,8,1,3,3,3
463027,1,1,69,1,6,1,1,4,5,1
462467,0,1,45,0,4,1,0,1,5,0
461469,1,1,38,1,0,0,0,2,5,2
461562,1,1,51,1,0,1,1,4,1,2
467051,0,0,19,0,1,0,0,4,5,3
465928,0,0,32,1,1,6,0,3,5,3
462491,1,0,31,1,0,1,0,5,5,2
460642,1,0,19,0,1,13,0,3,2,3
460988,1,1,41,1,2,0,1,3,3,2
460634,0,0,39,0,2,1,0,6,2,3
461108,1,0,21,0,1,1,0,4,2,3
464175,0,0,30,0,1,0,0,7,5,3
463329,1,0,23,0,1,0,0,6,2,3
466153,1,1,65,0,2,0,1,2,5,2
467027,1,0,31,0,6,4,0,5,0,3
459707,0,1,74,1,5,1,0,7,5,3
466710,0,1,73,0,0,1,2,2,5,2
465616,1,1,42,1,4,9,0,2,5,2
463173,1,0,47,1,0,0,0,1,2,1
465779,0,0,19,0,1,0,0,5,1,3
465826,1,1,45,0,6,3,0,9,3,3
463063,0,0,25,0,7,1,0,7,1,1
463575,0,0,28,1,2,0,0,3,5,3
466480,0,1,40,1,0,1,1,2,3,2
463175,0,0,40,0,3,1,0,4,2,0
462046,0,0,30,1,4,8,0,7,3,3
466075,0,1,50,1,3,1,1,4,3,1
461723,1,0,26,1,1,8,0,2,5,2
460783,1,1,82,1,5,0,0,1,5,1
465962,1,1,33,1,1,0,0,2,6,0
462781,1,0,50,0,7,1,0,2,6,2
466020,1,1,83,0,5,0,0,1,5,3
461502,0,0,37,1,0,9,0,1,5,1
463280,1,1,37,1,0,6,1,2,2,0
466936,1,1,55,0,5,1,2,3,5,2
460552,1,1,61,1,0,0,0,2,2,2
459345,0,1,39,1,0,3,0,1,5,1
464256,1,1,40,1,0,0,0,2,5,2
467097,1,1,55,1,0,2,0,1,5,1
462571,1,1,50,1,1,1,1,1,5,3
463765,1,0,26,1,4,13,0,3,5,3
460152,0,0,53,1,0,1,0,1,5,2
463415,0,0,28,1,1,1,0,5,5,1
459587,0,0,32,1,0,7,0,3,5,0
460995,0,0,31,1,7,0,0,1,5,3
465426,1,0,30,0,1,0,0,4,5,1
461452,0,0,31,1,4,0,0,4,2,0
460797,1,1,47,1,0,4,0,1,2,0
466618,1,1,49,1,0,3,1,2,5,2
462168,1,1,37,1,6,1,2,3,5,1
465338,1,1,47,1,0,13,1,4,5,2
463501,1,1,52,1,6,0,2,2,5,2
460817,0,0,20,0,2,1,0,7,2,2
459726,1,1,79,0,5,0,2,2,5,1
463516,1,1,47,0,6,1,2,6,5,2
466751,0,0,20,0,1,1,0,4,5,3
463359,1,0,23,0,1,1,0,4,5,3
463488,0,0,29,0,3,9,0,4,3,0
465872,0,0,33,1,3,10,0,1,5,0
460588,1,0,21,0,1,0,0,4,2,3
460236,1,0,18,0,1,8,0,4,5,3
460802,1,1,70,1,5,0,2,2,5,2
459467,0,1,56,1,0,0,1,2,5,2
466953,1,1,42,1,0,2,1,2,5,1
459086,0,0,28,0,1,1,0,2,5,1
464915,1,1,41,1,6,1,2,4,3,1
460827,1,1,81,1,5,9,0,1,5,3
464272,1,0,30,1,0,9,0,2,5,0
461063,1,1,53,0,5,0,0,2,5,3
467302,1,0,26,1,6,9,0,4,5,3
461935,1,1,51,1,0,1,0,3,5,2
459089,1,0,19,0,0,9,0,7,6,1
462365,1,1,75,1,5,0,2,2,5,1
459628,0,1,51,1,3,0,0,1,5,0
467332,0,1,70,1,8,3,0,2,5,1
460443,0,0,38,1,4,0,0,1,5,0
462195,0,0,21,0,1,0,0,4,3,3
466228,1,1,80,0,5,0,0,1,3,1
461952,0,1,19,0,0,1,2,2,3,3
467589,1,0,33,0,2,1,0,1,5,3
466107,1,1,48,1,2,1,1,6,5,2
462199,0,0,33,0,1,8,0,3,3,3
466452,0,0,33,1,3,0,0,3,0,3
467074,0,0,31,0,1,1,0,4,5,2
464233,0,1,48,1,0,1,1,2,5,2
462225,1,1,49,0,3,1,1,8,3,3
465970,0,1,38,0,0,1,0,1,5,1
460094,0,0,39,1,0,0,0,1,2,0
467428,0,1,46,1,2,2,1,2,5,1
465623,1,1,41,1,0,8,1,2,5,2
467516,0,1,31,0,0,0,2,3,3,0
462975,1,1,37,1,2,8,1,2,5,2
462389,0,1,58,0,3,1,0,1,5,1
461556,0,1,49,1,3,1,1,2,5,0
465964,0,1,47,0,7,2,0,1,5,3
460724,1,0,30,1,1,1,0,4,5,3
460660,1,0,41,0,2,6,0,1,5,0
466787,0,1,33,1,4,0,0,2,5,0
467256,1,0,33,0,1,0,0,4,1,1
467414,1,0,27,1,1,1,0,1,5,3
466742,1,1,45,0,4,8,0,2,2,0
466017,0,1,45,1,8,1,0,1,2,1
463079,0,0,35,0,7,1,0,7,2,3
459679,0,0,21,0,2,1,0,4,5,3
465930,0,0,36,1,0,9,0,2,5,0
464821,0,1,56,0,5,0,0,1,3,3
460175,0,0,28,0,0,0,0,5,1,2
466725,0,1,89,0,5,0,2,2,5,0
465095,1,1,48,1,6,1,2,4,5,2
465452,1,1,47,0,2,0,2,5,5,2
463473,1,0,23,0,1,1,0,3,5,3
463213,0,0,18,0,1,3,0,4,5,3
467653,1,1,58,1,5,2,2,2,5,2
463218,1,1,42,0,2,9,1,3,5,0
461289,1,0,22,0,1,0,0,3,5,3
459983,0,1,50,1,0,2,0,1,5,1
465845,0,1,40,1,2,1,0,2,5,1
462363,1,1,73,0,6,0,2,2,5,3
460575,0,0,27,0,0,1,0,7,2,3
461509,1,1,40,1,0,1,1,3,5,1
460542,0,1,81,0,5,1,0,7,2,1
461148,1,0,37,1,0,1,1,3,2,0
464064,0,1,39,0,4,0,0,2,5,1
460545,1,1,83,0,5,0,2,3,2,3
459303,1,1,55,1,0,0,0,1,5,1
462568,1,1,51,1,4,1,0,3,5,0
462635,1,1,42,0,3,5,1,4,3,0
464456,1,1,27,1,0,1,0,4,5,2
465106,1,1,53,1,6,1,2,2,5,2
467605,0,1,40,1,3,1,1,7,5,0
466116,1,1,62,1,0,0,1,9,2,2
461388,1,0,21,0,1,1,0,5,1,3
466155,1,1,40,1,2,1,1,2,3,0
467176,1,0,27,0,1,1,0,3,2,0
459400,0,1,84,0,5,0,2,2,5,1
466784,1,0,26,0,4,4,0,7,5,3
460320,1,0,26,0,0,11,0,4,5,2
466454,1,0,33,1,2,1,0,1,5,0
467028,1,0,27,1,0,0,0,1,5,3
464827,0,1,46,0,2,9,1,5,3,3
465463,0,0,28,0,4,1,0,5,1,0
464501,0,0,25,0,1,1,0,3,5,0
460659,0,1,47,1,7,1,1,3,5,0
463715,0,0,32,0,0,3,0,4,5,2
461028,0,0,21,0,1,6,0,4,3,3
466766,1,1,73,1,5,1,2,4,5,2
462475,1,1,35,1,0,0,1,2,5,1
465770,1,0,52,1,0,1,0,1,5,1
466823,1,1,40,1,0,1,0,2,5,1
463505,1,0,31,1,1,1,0,1,5,3
467083,0,1,88,1,5,1,2,2,5,0
467675,0,0,39,0,5,1,0,1,5,0
464080,0,0,41,1,0,1,0,2,5,2
462287,0,1,73,1,0,1,1,2,5,2
466503,1,1,45,1,0,7,1,5,5,1
461847,1,1,41,0,2,0,0,4,5,0
461447,1,1,75,1,5,0,2,2,5,2
459982,1,0,39,1,2,9,0,2,5,0
463316,0,1,89,0,5,0,2,2,5,0
466758,1,1,45,1,4,0,0,1,5,0
464307,0,1,50,1,0,1,1,2,5,2
461344,1,1,43,0,1,6,2,2,6,1
463353,1,1,50,1,6,4,1,4,1,1
467349,0,0,53,0,2,0,0,7,5,3
462607,0,0,37,0,3,2,1,3,3,3
467172,1,0,40,0,0,8,0,2,5,2
464324,1,1,76,1,5,1,0,1,2,3
462108,0,1,27,1,8,1,1,2,5,0
459288,1,1,41,1,0,1,0,2,5,0
460050,1,1,50,1,2,3,0,2,5,0
464994,1,1,56,1,6,8,2,5,5,2
464903,1,1,28,0,2,0,1,2,3,0
461251,0,0,46,1,7,0,0,7,5,3
463165,0,1,72,1,4,1,1,2,5,0
460419,0,1,41,0,4,1,0,1,6,0
465981,1,0,28,0,0,0,0,2,5,0
465281,0,1,27,1,0,8,1,2,5,2
463781,0,0,32,0,1,2,0,4,3,3
466569,0,0,20,0,4,9,0,4,5,0
466547,1,1,45,1,6,1,0,5,5,1
464631,1,0,59,1,0,1,0,2,5,2
465957,0,0,46,1,7,1,0,1,5,3
459848,1,1,46,1,0,1,1,3,5,2
461642,1,0,41,1,0,9,0,2,5,0
467259,1,1,70,1,5,1,2,2,5,1
459388,0,0,25,1,8,1,0,1,5,3
463439,1,1,42,1,0,9,1,3,5,1
464764,0,1,60,0,3,1,2,9,3,0
467073,1,0,37,1,3,9,0,1,5,3
460480,1,0,18,0,1,0,0,7,2,3
464419,1,1,52,1,0,1,1,3,5,2
463686,0,0,32,0,0,2,0,4,1,0
459411,1,1,74,0,5,8,0,1,5,0
463774,1,1,29,1,1,1,1,2,5,0
463671,1,1,37,1,2,0,1,3,5,2
466986,1,1,45,0,2,1,1,3,5,1
465508,1,0,22,0,1,1,0,4,5,3
463284,0,1,60,1,3,0,0,7,2,1
465351,0,1,51,1,0,8,1,2,5,1
464001,1,1,59,1,0,0,1,2,5,2
459483,1,1,55,1,0,1,1,2,6,0
466013,1,0,22,0,1,2,0,3,3,3
459763,1,0,18,0,0,1,0,4,3,3
466490,0,1,84,0,5,0,2,2,5,1
463024,1,0,35,1,0,1,0,1,5,0
463665,1,1,50,1,2,0,1,3,5,2
463459,1,1,73,1,0,5,2,3,5,2
462756,0,0,23,0,3,1,0,4,5,1
461414,1,0,30,1,2,1,0,5,2,3
463915,0,0,21,1,1,0,0,5,1,3
463543,1,0,18,0,1,1,0,4,5,3
462768,1,1,46,1,0,0,1,3,5,1
461876,1,0,32,1,2,9,0,2,5,3
462135,0,0,36,1,1,6,0,3,1,3
458998,1,1,37,0,4,9,0,2,5,3
466432,1,0,42,1,2,1,0,1,6,0
464722,1,1,35,1,4,1,0,7,3,3
460389,0,1,42,1,1,9,1,2,5,3
460663,0,0,33,0,8,9,0,1,5,3
463484,0,1,35,0,3,1,2,2,3,3
467771,0,1,59,1,0,0,1,5,5,2
462084,1,1,70,1,0,1,0,1,5,1
463621,1,1,53,0,2,1,0,1,5,0
467021,0,1,80,0,5,1,2,2,5,3
459056,1,1,56,0,6,1,2,3,5,1
467563,1,1,39,1,0,0,1,2,1,2
459820,0,1,73,1,0,1,1,3,2,2
467306,0,1,58,1,0,0,1,5,5,2
464865,0,0,30,0,8,8,0,9,3,0
463585,0,0,23,0,1,0,0,3,5,3
466186,1,1,59,1,0,9,1,4,5,2
459619,0,1,56,1,4,0,0,2,5,3
466699,0,1,40,1,0,8,0,1,5,1
465517,0,1,68,1,0,1,0,2,5,0
459237,1,0,29,1,0,1,0,6,5,0
461757,0,1,55,1,0,1,1,3,5,2
466309,1,0,21,0,1,1,0,4,5,3
466532,0,0,19,0,3,1,0,4,5,3
460832,0,1,41,0,1,1,1,4,5,3
461531,1,0,41,1,0,4,0,1,2,0
467304,1,0,33,0,4,1,0,2,2,2
463124,1,1,31,0,0,1,1,2,5,1
461463,1,0,41,1,0,6,0,1,2,1
464566,1,1,35,1,6,0,2,4,5,0
462070,1,1,41,1,2,9,1,2,5,1
464162,1,1,81,1,5,1,2,2,5,2
466554,1,0,26,0,1,0,0,3,5,3
462793,1,1,42,0,6,3,2,5,5,1
465657,0,1,53,1,0,0,1,2,5,2
460530,0,1,33,1,2,3,1,3,3,3
464045,1,1,39,1,0,0,0,2,5,2
465633,1,1,83,1,6,1,2,2,5,1
462905,0,0,25,0,0,6,0,3,5,2
466254,1,0,40,1,2,0,0,2,1,0
460617,0,0,22,0,1,0,0,4,2,3
465468,0,1,37,1,0,1,1,2,5,2
466125,0,1,65,1,0,0,0,2,5,1
465207,1,1,49,1,0,0,1,2,5,2
463332,0,1,38,1,3,1,0,2,5,2
459924,0,1,65,1,0,0,1,2,5,2
466143,0,1,48,0,3,0,1,5,3,2
466375,1,1,52,1,2,1,0,4,1,2
462951,1,1,73,1,5,2,0,1,5,3
465654,0,0,48,1,3,1,0,1,5,1
460987,1,0,25,1,4,8,0,2,5,3
461681,1,0,31,1,1,9,0,3,6,3
462820,1,0,25,0,2,8,0,9,5,2
467518,1,0,21,0,4,0,0,7,5,3
467525,1,0,20,0,1,0,0,4,5,3
465876,1,0,25,0,6,0,0,3,5,0
464199,1,1,25,1,0,8,0,2,6,0
462746,1,0,29,0,2,1,0,3,5,1
463261,0,1,72,0,2,7,1,3,5,1
467548,1,1,48,1,0,0,2,2,5,1
460924,1,0,28,0,4,1,0,5,1,3
463368,0,1,42,1,0,3,2,3,1,2
459957,0,1,32,1,0,8,0,3,5,0
459191,1,1,49,1,0,0,0,1,5,1
462479,0,1,55,1,0,1,1,2,5,2
466570,0,1,40,1,0,0,1,3,5,0
459407,0,0,37,1,4,0,0,3,5,0
467331,1,0,27,0,1,3,0,4,5,3
463377,0,1,32,1,8,4,2,2,2,1
467456,1,1,36,0,6,7,2,4,5,0
463058,0,0,28,1,8,11,0,1,3,3
467401,1,1,72,0,2,0,1,7,0,2
464029,1,0,18,0,2,1,0,4,5,3
466056,0,0,36,1,0,1,0,1,3,1
467130,0,1,29,0,8,1,2,3,2,0
