ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
461185,0,0,22,0,1,1,0,4,2,D
465564,1,1,46,0,0,0,1,4,2,B
466387,1,1,37,1,2,8,1,2,5,B
462887,0,1,42,0,3,1,0,3,5,A
465977,1,1,71,1,0,0,1,2,5,C
462775,0,0,18,0,1,7,0,3,5,D
460286,0,0,41,1,0,4,0,1,5,D
466294,1,1,27,1,1,0,0,5,3,D
466037,0,0,53,0,2,1,0,1,3,A
466335,0,0,28,0,1,0,0,3,3,B
465750,1,1,35,1,5,3,1,2,5,C
461933,1,0,18,0,4,0,0,2,4,D
466681,1,0,19,0,1,2,0,4,5,D
466605,0,0,32,0,1,0,0,4,2,B
461332,1,0,30,0,1,1,0,4,1,C
461610,1,0,36,1,4,0,0,1,5,B
467707,1,1,82,1,5,5,2,2,5,A
460558,0,1,37,1,3,1,0,1,2,C
465158,1,0,45,1,0,1,0,1,5,A
460353,1,0,31,1,5,6,0,1,3,D
459903,1,1,27,1,2,9,0,4,5,C
464021,0,0,18,0,1,1,0,5,5,D
463325,1,1,22,0,4,1,0,4,5,A
459660,0,0,22,0,1,2,0,6,5,D
466423,0,0,42,0,8,8,0,1,2,D
465585,1,1,69,0,4,1,0,1,5,A
462671,0,1,43,1,8,8,2,2,5,A
459603,0,1,89,0,5,3,2,2,5,A
463614,0,0,26,0,1,1,0,4,2,C
465152,1,0,43,1,0,1,0,3,5,B
460525,1,1,30,1,2,1,1,2,2,C
466108,0,1,60,1,6,0,0,2,5,B
465400,0,1,38,1,4,7,2,4,2,C
465405,0,0,29,1,8,0,2,4,1,B
465681,1,1,45,1,2,0,1,2,3,A
466251,1,0,20,0,1,3,0,4,3,D
460417,0,1,51,1,7,9,0,1,5,A
460569,1,1,36,1,2,1,1,4,2,C
461162,0,0,41,0,7,9,0,3,2,B
459241,1,1,46,0,2,1,0,5,5,D
463628,0,0,30,1,0,9,0,1,5,A
467817,0,0,23,0,8,0,0,5,4,B
460406,1,1,39,1,1,4,0,2,5,B
464122,1,1,63,1,0,0,1,4,5,B
459658,1,1,60,1,0,1,1,3,5,C
462757,1,0,20,0,1,1,0,3,5,D
459529,0,1,89,0,5,1,2,2,5,A
464916,0,0,31,0,4,9,2,2,3,A
465920,1,0,43,1,6,1,0,4,5,A
463262,0,1,70,0,5,3,2,2,5,A
465631,1,0,35,1,0,9,0,1,5,A
467164,1,1,42,1,0,0,2,2,5,B
467859,1,1,39,1,4,6,1,2,2,C
461703,0,1,29,1,1,0,0,2,5,A
460667,0,0,38,0,8,8,0,7,5,A
466097,0,1,74,0,5,1,0,1,5,A
464390,1,1,41,1,0,1,0,2,5,C
465423,1,1,51,1,2,0,1,4,6,C
461337,1,1,50,1,6,1,2,3,5,C
463888,1,0,23,0,7,0,0,3,5,D
460390,1,0,36,1,0,9,0,3,5,A
465286,1,0,36,1,0,8,0,1,5,B
460294,0,1,50,1,4,1,0,2,5,D
460509,1,0,23,0,1,1,0,4,2,D
461248,0,0,37,0,1,1,0,1,5,D
464336,1,1,65,1,6,0,2,4,5,C
467595,0,0,26,1,1,0,0,1,5,D
466406,1,1,55,1,2,1,0,3,5,A
465092,1,1,65,1,6,0,2,2,5,C
459492,0,1,72,1,5,1,2,2,5,A
461426,1,1,51,1,0,7,1,2,5,C
467022,1,0,25,1,0,1,0,5,5,D
467330,1,1,38,0,6,0,2,3,5,C
459691,1,1,55,0,0,1,1,2,5,A
466161,1,1,46,0,0,0,1,7,5,C
461320,0,0,39,1,0,0,0,3,5,B
466283,0,1,62,1,0,0,2,2,5,B
463705,0,1,37,1,0,4,1,2,1,C
465821,0,0,28,0,3,3,0,7,3,A
467457,0,0,32,1,7,1,0,6,5,B
466543,1,0,31,1,4,14,0,2,6,A
463772,0,0,31,0,1,1,0,3,5,D
465881,1,0,43,1,0,8,0,7,5,A
459757,1,1,67,1,0,1,1,2,5,B
464452,0,0,72,1,5,0,0,1,5,C
463839,0,1,57,0,3,0,0,3,5,B
462777,1,0,58,0,6,1,2,3,5,A
464368,1,1,36,1,2,4,1,2,5,B
466923,0,0,21,0,8,9,0,1,5,D
459878,1,1,47,0,2,1,1,5,5,C
467279,0,0,25,1,2,8,0,3,5,D
465604,0,1,41,0,3,9,1,2,2,B
460787,1,0,29,1,1,0,0,4,5,A
466240,1,0,21,0,1,0,0,3,3,D
466621,1,1,66,1,5,0,0,1,5,C
464619,1,1,27,1,2,10,0,2,5,B
462722,0,0,27,0,8,1,0,4,5,C
467404,1,1,52,1,0,4,0,1,5,C
461314,1,1,46,1,0,1,1,3,5,C
463340,0,0,23,0,1,0,0,4,2,D
467870,1,0,27,1,2,0,0,5,5,B
462200,0,1,52,1,4,1,0,3,3,B
465591,1,1,65,0,0,0,1,2,3,A
461002,1,0,42,0,2,1,0,3,2,D
460812,1,1,59,0,2,1,0,2,5,A
467105,0,1,45,1,5,0,0,1,5,B
460630,1,1,18,0,6,1,1,7,2,D
462037,0,1,61,0,3,1,2,3,3,B
461726,0,1,53,1,0,1,1,4,2,C
463577,0,1,37,1,4,1,1,2,5,C
463038,1,1,63,1,6,0,2,5,5,D
464753,0,0,33,0,7,1,0,5,3,D
464928,0,1,50,1,0,1,0,3,3,C
467312,0,1,62,1,0,1,0,2,5,C
464887,1,1,49,1,0,1,1,8,3,C
460555,1,1,46,1,8,6,1,3,2,C
466661,1,0,27,0,4,0,0,7,1,A
461329,1,1,53,1,6,1,2,4,5,C
459648,0,1,42,1,0,2,2,2,5,C
460835,0,1,28,1,0,0,0,1,4,A
463827,0,1,49,1,3,1,1,4,5,B
460868,1,1,35,1,0,1,1,2,5,B
462566,0,1,27,0,4,0,0,7,2,C
467485,1,1,58,1,5,0,2,2,5,B
467351,1,1,41,0,0,8,1,2,5,C
465864,1,1,32,1,2,9,1,2,5,D
467232,1,0,33,0,2,0,0,2,5,A
466855,1,1,69,0,2,0,0,5,2,A
467238,0,0,31,0,4,6,0,4,5,D
467537,0,1,68,0,5,1,2,3,5,D
463654,0,0,39,0,3,4,0,3,2,D
459047,0,0,21,0,1,1,0,5,3,D
462994,0,1,39,0,0,1,1,3,5,B
464363,0,1,41,1,0,9,0,1,5,C
462565,1,1,49,1,0,1,1,4,5,C
463226,0,1,38,1,6,0,1,2,5,A
461232,0,1,36,1,6,1,2,7,2,A
467671,0,1,52,1,0,9,0,4,5,C
460374,0,0,46,1,0,6,0,2,5,C
463077,1,0,28,0,4,4,0,3,5,C
462719,0,1,55,1,0,0,2,5,5,B
459729,0,0,41,1,1,1,0,1,5,D
459084,1,1,47,0,6,0,2,2,6,B
467924,1,1,52,1,0,0,0,3,3,A
465439,0,1,45,1,0,4,2,4,5,C
462899,1,0,32,0,1,1,0,3,5,D
466712,1,1,78,1,5,1,0,1,5,B
467433,1,0,45,0,0,0,0,1,5,C
462642,1,1,39,0,6,1,1,7,3,D
460983,1,1,38,0,4,0,2,4,5,D
464008,0,1,50,1,0,1,1,4,5,C
461702,0,1,53,1,3,8,2,4,5,A
464312,1,0,43,1,0,1,0,1,2,A
462818,1,1,59,1,0,1,1,3,5,C
466045,0,0,38,0,2,8,0,2,5,B
461889,1,1,42,1,0,2,1,2,5,C
467945,1,1,65,1,0,0,1,2,5,C
464322,1,1,79,1,5,0,0,2,5,A
465637,0,0,41,1,0,1,0,1,3,D
462058,1,1,42,1,2,9,0,2,5,A
459368,1,1,28,0,6,1,0,7,3,A
462500,1,1,49,1,4,1,1,2,5,C
466948,1,1,58,1,0,1,0,2,6,B
461606,1,1,69,1,5,0,2,3,5,A
466184,0,0,35,1,0,3,0,1,5,C
466014,0,1,47,0,3,0,2,2,3,A
462890,0,0,25,1,7,12,0,1,5,D
464909,0,1,38,1,8,0,0,2,3,A
459554,0,0,25,0,3,8,0,3,5,D
462429,1,1,76,0,5,0,0,1,5,A
463605,0,0,23,0,1,0,0,5,4,D
459531,1,0,38,1,7,3,0,7,5,D
464608,0,1,49,1,0,0,1,3,5,C
459960,0,1,56,1,5,1,0,1,5,B
459597,0,1,71,1,0,1,2,2,5,C
464497,0,0,39,0,3,0,0,3,2,A
467150,0,0,41,1,0,8,0,3,5,A
464832,1,1,66,0,5,1,0,7,3,D
466829,0,1,27,0,8,10,0,1,5,D
459508,0,0,23,0,1,1,0,3,5,D
463506,0,1,35,1,0,2,1,2,5,C
466475,0,1,33,0,0,1,0,2,0,B
462546,0,0,21,0,6,8,0,7,6,D
467448,0,1,49,0,3,0,0,1,5,A
462852,1,1,42,0,3,9,0,3,5,D
462072,1,0,39,1,0,0,0,1,5,A
463211,1,1,68,1,5,8,0,1,4,A
464059,1,1,57,1,0,1,0,1,5,A
463746,1,0,38,1,0,0,0,1,5,A
465671,0,1,35,0,3,2,1,5,3,D
461729,0,1,41,1,7,0,0,3,5,D
464849,1,1,40,1,0,0,1,4,3,C
461100,0,0,32,1,1,1,0,3,2,C
466434,1,1,53,1,0,0,1,4,5,B
467305,0,1,38,1,8,8,1,3,5,B
466270,0,1,68,0,7,0,0,2,5,D
463479,1,0,30,0,6,1,0,2,5,D
467471,1,1,52,0,2,4,1,5,5,C
459159,1,1,80,1,5,1,0,1,5,A
465980,0,0,31,1,1,1,0,7,5,A
467713,0,1,38,0,6,1,1,4,3,A
467528,1,1,87,0,6,0,2,2,5,C
461278,1,0,23,0,1,1,0,4,5,D
466964,1,0,45,1,0,5,0,1,3,C
460607,1,1,36,1,0,9,1,4,6,A
462825,1,1,41,0,6,1,2,2,3,B
459899,0,1,48,1,0,0,0,4,5,C
460936,1,1,70,1,6,1,2,5,2,B
458991,0,1,84,1,5,3,2,2,5,A
460028,1,1,39,1,1,11,1,2,1,D
464281,0,0,39,1,0,0,0,1,5,A
463443,1,1,50,1,0,1,1,4,5,C
460949,1,1,40,1,4,1,0,5,5,A
466602,1,1,39,1,0,1,1,2,3,C
459044,1,1,38,1,0,4,1,3,5,C
460786,1,1,71,0,5,1,2,2,5,B
465968,0,0,35,1,0,10,0,1,5,A
460039,1,1,27,1,1,5,0,5,5,D
462892,1,1,33,0,1,8,1,3,5,C
462652,1,1,37,0,0,1,1,3,3,B
465050,1,1,74,1,5,1,2,2,5,B
461793,1,0,20,0,7,0,0,2,5,D
460781,0,1,30,0,2,1,2,4,4,D
463649,1,0,22,0,4,0,0,4,5,B
466969,0,0,43,1,8,9,0,1,5,A
462030,1,0,36,1,0,11,0,2,5,C
463735,1,0,29,1,1,4,0,2,5,C
464134,0,0,43,1,2,0,0,6,5,A
460195,1,0,38,1,2,7,0,1,5,D
464089,0,1,40,1,0,5,2,5,3,B
466643,0,1,68,1,5,9,2,4,5,C
461313,1,1,57,1,0,1,1,7,5,C
460418,0,0,35,1,2,9,0,2,5,A
461303,0,0,23,0,4,7,0,4,1,C
467049,1,0,50,1,0,1,0,1,5,B
459674,0,0,32,1,4,0,0,5,5,D
466910,1,1,59,1,2,9,0,1,5,A
466459,0,0,30,1,1,3,0,5,5,B
463085,0,0,35,1,0,0,0,1,5,A
461533,1,0,48,1,1,1,0,2,5,D
461187,1,0,29,0,1,9,0,4,2,D
461432,0,1,40,1,0,1,1,2,5,C
463978,1,1,38,1,0,1,1,3,1,C
459383,1,1,36,0,3,0,0,1,5,D
464020,1,0,20,0,1,0,0,4,5,D
467394,1,0,29,0,1,6,0,3,5,C
464539,1,1,42,0,6,3,2,3,3,A
461529,0,1,35,1,2,1,0,1,5,D
464943,0,1,37,0,3,1,1,6,3,B
466147,0,1,52,0,0,0,1,4,5,C
466263,1,0,53,1,0,0,0,2,3,C
461812,1,1,30,0,0,9,2,6,1,A
466848,0,1,65,1,0,1,0,2,5,B
467933,0,0,23,0,1,1,0,3,5,D
463957,0,0,32,0,2,0,0,3,3,C
462175,0,0,36,1,8,9,0,1,1,A
465818,1,0,27,0,2,1,0,3,3,B
467190,1,1,36,1,6,0,0,2,2,B
467848,1,0,37,1,0,12,0,1,5,B
462249,1,0,29,0,2,0,0,3,5,D
459311,1,0,29,1,6,0,0,5,5,C
462610,1,0,27,1,4,1,0,6,3,D
467309,0,0,35,1,3,2,0,1,6,B
467365,1,0,40,1,0,1,0,1,5,A
461913,1,0,37,1,2,6,0,4,1,A
462617,1,0,19,0,1,0,0,5,3,D
465485,1,0,29,1,1,0,0,4,5,D
461316,0,1,53,1,0,0,1,2,2,C
460501,1,0,25,1,1,0,0,7,2,D
460556,0,1,38,1,5,1,0,1,2,C
463036,1,1,48,1,0,1,0,6,5,B
461079,0,0,26,0,3,4,0,1,6,A
465120,0,0,30,1,1,0,0,4,5,D
464671,1,0,30,0,2,1,0,2,3,D
465367,1,1,69,0,6,1,2,3,5,B
467088,1,1,57,1,0,0,0,1,2,A
463887,0,1,56,1,0,4,1,2,5,C
460250,1,0,27,1,1,8,0,4,5,D
465316,1,0,21,0,1,0,0,6,3,D
464713,0,1,71,1,0,0,2,4,0,B
465764,0,0,39,1,2,8,0,4,3,D
467080,0,1,87,1,5,1,2,2,5,A
460683,1,1,59,0,2,6,1,3,2,B
460042,1,0,32,1,7,8,0,1,5,D
463025,1,1,40,0,6,7,0,4,5,A
459731,0,1,58,1,0,0,2,3,3,B
460955,1,0,19,0,1,1,0,5,3,D
462179,0,0,31,1,7,0,0,9,6,D
463147,1,0,31,0,1,1,0,4,5,B
462639,0,1,43,0,3,1,1,2,3,D
465722,1,1,47,0,5,1,0,5,2,A
464799,1,0,35,0,7,0,0,4,3,D
461934,0,1,46,1,0,8,1,2,5,C
459146,1,1,69,1,0,1,0,2,5,A
461448,1,1,69,1,4,0,2,3,5,C
466419,0,1,45,1,2,3,1,5,2,B
465443,1,1,38,1,0,0,0,4,5,A
459105,1,1,39,1,6,5,2,3,5,C
459941,1,1,65,1,0,4,0,7,5,B
463232,0,0,23,0,1,2,0,5,5,D
464737,0,1,58,0,3,0,1,6,3,A
467922,1,1,84,1,2,0,2,2,5,D
465329,1,1,35,1,0,5,1,2,5,C
466512,0,0,22,0,1,1,0,2,5,D
465408,1,0,30,0,6,1,0,4,5,D
466339,1,0,23,0,1,0,0,2,3,D
462870,0,0,41,1,0,3,0,3,5,D
464335,1,1,50,1,6,4,2,3,5,C
461353,1,1,50,1,6,0,2,4,5,A
463920,0,0,28,1,8,8,0,1,5,D
463712,0,1,37,1,4,1,1,2,5,C
467465,1,0,19,0,1,1,0,6,5,D
463637,0,0,30,1,1,1,0,5,1,A
466917,1,1,43,0,6,3,0,7,5,B
464663,1,1,73,0,6,1,2,2,3,D
460919,0,0,19,0,1,0,0,7,5,D
465000,1,1,50,1,6,1,2,3,5,C
461226,1,1,51,1,5,1,0,2,5,D
467500,0,1,32,1,0,4,2,2,5,C
461536,0,0,39,1,4,2,0,1,5,B
464296,1,0,43,1,4,1,0,4,5,A
463142,0,0,33,1,0,5,0,2,3,B
461004,1,1,61,1,0,1,1,3,2,C
462323,0,1,70,1,4,0,1,2,5,C
467899,1,1,66,1,0,1,1,2,5,B
461941,0,1,72,1,0,0,0,1,5,C
461383,1,1,71,1,0,0,2,2,5,B
466616,1,0,18,0,1,8,0,9,5,D
464658,1,1,33,0,0,1,1,2,3,B
460699,1,0,28,1,0,9,0,1,5,A
460180,0,1,27,1,7,11,1,2,5,A
462683,0,1,38,0,3,1,0,5,0,B
464988,1,1,63,1,0,0,1,7,5,C
466593,1,1,70,1,5,0,2,3,5,A
464542,0,0,26,1,1,10,0,1,5,D
465678,1,1,36,0,2,1,0,2,3,A
467862,0,1,47,1,0,0,0,3,5,C
459394,1,0,28,0,2,9,0,2,5,A
460091,0,0,26,1,2,1,0,5,5,C
461023,1,1,65,0,5,1,2,2,2,B
461260,1,0,20,0,7,1,0,3,3,D
463632,1,1,30,1,0,0,1,2,5,C
460047,1,0,41,1,2,8,0,2,5,A
460378,0,0,40,1,4,1,0,1,5,A
464758,0,1,47,0,3,1,1,4,3,B
460931,1,1,40,1,2,2,1,5,5,A
463240,0,1,53,0,3,0,1,3,5,A
461126,0,0,28,1,8,1,0,2,3,B
459698,1,1,60,1,0,1,0,2,5,A
461598,0,0,27,1,0,8,0,1,5,A
465979,1,1,43,1,0,2,0,2,5,B
463974,0,0,33,1,8,7,0,3,1,C
466231,1,1,56,1,2,0,1,2,5,C
459833,1,1,70,1,6,1,2,2,5,C
462886,1,1,70,0,4,1,2,2,5,D
467628,1,1,73,0,6,1,2,3,5,C
467488,0,1,38,1,2,1,1,2,1,A
465998,0,0,40,1,3,6,0,3,5,D
459338,1,1,88,0,6,1,0,7,5,D
466942,0,0,29,1,1,1,0,4,5,D
467195,1,1,27,1,6,1,2,2,5,A
466310,0,1,40,1,3,0,1,2,5,B
467617,1,1,82,1,5,1,0,1,5,A
459975,0,0,38,1,0,7,0,1,5,B
464386,1,1,39,1,4,0,1,3,5,B
462005,1,1,39,1,0,0,1,2,1,C
465859,1,0,47,1,0,0,0,1,5,A
464394,1,1,75,1,5,0,2,2,5,A
466120,0,1,37,0,7,0,0,4,5,D
460964,1,1,84,0,5,1,2,2,5,A
461975,0,0,42,1,2,6,0,2,5,A
462172,1,1,39,1,4,0,1,2,0,D
464563,1,1,42,1,0,0,1,2,5,B
464945,0,1,40,1,0,1,1,2,3,A
463688,0,0,52,1,4,1,0,1,3,B
461750,1,0,52,0,0,5,0,1,5,B
464400,1,0,31,1,2,0,0,4,5,D
463052,1,1,37,1,7,1,0,2,5,D
461372,1,0,27,1,0,3,0,1,1,A
463367,0,0,35,1,3,4,0,4,1,C
467926,1,1,79,1,0,0,2,2,5,C
461483,0,0,28,1,4,1,0,4,5,C
467355,1,0,31,0,1,0,0,4,5,D
466416,1,1,88,0,6,0,2,3,5,D
460330,0,0,51,1,2,4,0,1,5,A
459650,1,1,38,1,2,1,0,2,5,D
466789,0,1,53,1,0,0,1,2,2,B
466679,0,0,43,1,0,8,0,2,5,B
459362,1,1,55,0,6,0,0,2,5,A
466128,1,0,35,1,0,4,0,2,5,A
462474,0,1,25,0,3,1,1,2,3,A
459782,1,1,58,1,0,6,1,4,5,C
463113,0,0,32,1,4,1,0,6,5,D
466683,0,1,49,0,0,1,1,4,2,C
462103,0,1,53,0,2,9,2,2,5,A
459227,0,1,31,0,3,9,0,4,5,A
467761,1,0,39,1,0,1,0,2,5,B
459163,1,0,42,1,2,1,0,1,5,A
462455,1,0,20,0,1,1,0,5,1,D
460178,1,1,50,1,2,1,0,2,5,A
462803,1,0,26,0,4,0,0,6,1,B
460427,1,1,46,1,0,1,1,3,5,C
466343,1,0,30,1,4,0,0,2,2,A
461583,0,1,60,1,4,6,1,2,5,C
466461,1,1,84,0,5,0,0,1,5,D
462689,0,0,37,1,8,1,0,1,5,D
462740,1,1,63,1,0,6,0,1,5,B
461355,0,0,38,1,1,0,0,2,5,D
465009,1,1,51,1,2,0,1,4,5,C
467658,1,0,20,0,1,0,0,4,2,D
462837,0,0,25,0,1,14,0,3,5,D
463907,0,0,33,1,4,0,0,5,5,D
462728,0,0,31,0,3,0,0,1,5,D
461175,1,1,57,1,1,1,0,3,5,B
464872,1,1,42,1,0,1,0,4,3,B
460830,1,1,40,0,2,2,1,5,1,B
459741,1,1,66,0,5,0,2,3,5,B
461154,1,0,21,0,8,0,0,4,2,A
464990,1,1,73,0,6,1,2,2,5,B
467886,0,1,46,1,0,0,0,2,5,C
459201,0,1,66,1,0,0,1,2,5,C
463357,1,1,27,1,4,0,1,2,4,D
460539,0,1,35,1,8,1,0,7,2,D
462380,0,1,53,0,0,1,2,4,5,A
459884,1,1,80,0,5,8,0,1,5,D
461651,0,1,63,1,0,1,1,3,5,C
465336,0,0,41,1,4,9,0,1,3,A
461338,1,1,43,1,0,1,1,4,5,C
461050,1,1,47,1,5,1,2,3,5,B
460485,0,0,18,0,7,9,0,5,2,B
467901,0,0,33,1,2,1,0,4,5,B
463713,1,0,30,0,3,9,0,3,3,D
464278,1,1,85,1,6,1,2,2,5,D
461192,0,1,46,1,0,1,2,7,5,C
462285,1,1,48,1,4,1,0,2,3,A
463044,1,1,80,1,5,1,2,2,5,B
463086,1,0,33,1,0,8,0,7,4,A
459595,0,1,36,1,0,4,2,7,5,C
461419,1,1,27,0,2,3,1,2,5,B
465767,1,0,28,0,1,0,0,5,3,B
460598,0,1,35,1,4,0,1,3,2,A
460714,1,0,26,1,2,1,0,3,5,D
466482,0,1,39,1,8,1,1,3,2,A
461584,0,1,56,1,0,1,2,4,1,B
462066,0,0,26,1,0,13,0,2,5,B
463369,1,1,31,1,2,4,0,2,5,B
466586,1,0,21,0,1,0,0,2,5,D
464649,1,1,39,0,2,1,1,4,3,A
463209,0,0,51,1,0,0,0,1,5,C
466298,1,1,45,0,4,0,0,4,3,A
466929,0,0,33,1,8,11,0,7,5,D
466702,1,1,62,0,5,0,0,1,5,C
459238,0,1,80,1,5,1,2,2,5,A
463904,1,1,77,1,6,1,0,1,5,D
463996,0,0,29,0,1,1,0,5,3,D
462208,0,1,33,0,3,7,1,5,3,B
461755,1,0,29,0,0,1,0,3,1,A
466736,0,0,20,0,1,1,0,7,5,D
466872,1,1,43,1,0,1,0,2,2,B
467104,0,0,18,0,1,1,0,3,5,D
463476,1,1,53,1,0,3,1,3,5,B
463953,1,1,28,1,2,3,1,3,6,B
462202,0,0,43,1,2,1,0,4,3,A
467830,1,0,31,1,2,1,0,3,5,D
463752,0,0,28,1,1,1,0,2,2,D
461770,1,1,65,1,0,1,0,2,5,A
466525,1,1,33,1,0,0,1,2,5,B
462349,1,1,49,1,0,0,1,6,5,C
463964,1,0,33,0,1,1,0,4,5,C
459353,1,1,53,1,0,6,1,2,5,C
459709,0,1,47,1,0,7,1,4,5,C
461858,1,0,31,0,2,1,0,7,3,D
460450,1,1,52,1,6,1,2,4,3,B
466520,1,0,61,0,3,2,1,2,2,B
467646,1,0,31,0,1,1,0,7,5,D
460780,0,0,30,1,1,1,0,2,2,A
463514,1,1,63,1,2,1,1,2,5,C
465105,1,1,69,0,6,9,1,2,5,B
460445,1,0,29,1,3,0,0,4,2,D
462961,0,1,56,0,3,1,1,5,5,B
463932,0,1,72,1,0,1,1,3,5,B
459145,1,1,88,0,5,1,0,1,1,A
465651,1,0,30,0,3,1,0,4,5,D
463721,0,0,31,1,1,1,0,4,1,B
467369,1,0,41,1,0,2,0,3,5,A
461361,0,0,31,1,1,9,0,7,4,D
465608,1,0,20,0,1,1,0,5,2,D
464793,0,1,26,0,7,7,2,3,3,A
463736,1,1,48,0,2,1,1,5,5,C
462799,1,0,26,0,1,1,0,7,4,D
459006,1,0,20,0,1,1,0,4,5,D
460204,1,1,41,1,0,4,0,4,5,A
465257,1,0,20,0,1,4,0,5,1,D
466762,1,1,63,1,8,1,0,3,5,B
464318,1,1,88,1,6,1,0,1,5,D
459634,0,0,39,1,3,1,0,3,5,B
465416,1,1,55,0,3,1,2,4,5,A
467275,1,0,32,1,1,1,0,7,5,D
462117,1,0,32,1,2,1,0,2,5,D
460710,0,1,38,1,0,0,1,3,5,A
460098,0,1,62,1,3,1,0,1,2,B
465787,1,0,18,0,1,1,0,5,3,D
463365,1,1,67,0,6,1,2,2,5,D
464042,0,1,42,1,0,9,0,2,5,B
467627,0,0,45,1,3,0,0,1,5,A
464720,1,1,46,0,4,0,1,3,3,D
461123,1,0,20,0,1,2,0,4,3,D
465413,0,1,41,1,3,0,2,3,5,A
465126,0,1,35,0,3,7,1,4,3,A
465950,0,1,52,1,0,6,0,2,5,A
466734,0,1,63,1,0,1,1,4,5,B
466222,1,1,51,0,6,5,0,3,1,C
466142,0,1,29,1,2,0,1,2,5,A
467888,1,0,27,0,4,0,0,4,5,B
461992,0,0,37,1,4,1,0,1,3,A
460522,0,1,29,0,8,1,1,2,3,C
459973,0,0,50,1,0,0,0,2,5,A
460695,1,1,74,1,5,1,0,1,5,A
464260,0,1,72,1,0,3,1,3,5,C
464140,0,1,83,1,5,1,2,2,5,B
465606,1,1,37,1,3,1,1,3,2,A
459050,0,0,19,0,1,0,0,3,5,D
462330,0,0,30,0,0,1,0,1,5,B
459940,0,0,46,1,3,1,0,2,0,B
466352,0,1,65,1,4,1,0,2,5,B
463558,0,1,88,1,5,1,1,2,5,C
460049,1,1,43,1,2,0,1,2,4,A
464148,1,1,50,1,6,9,2,3,1,C
465503,1,0,35,1,0,8,0,2,5,D
465082,1,1,67,1,5,0,0,1,2,A
459832,1,1,66,1,6,0,0,1,5,B
464609,0,0,39,1,0,3,0,2,5,C
466703,0,1,46,1,8,0,1,7,5,C
466864,0,0,32,0,8,8,0,1,5,D
461458,0,0,40,1,0,6,0,1,5,B
459218,1,1,88,1,5,0,2,3,5,C
462860,1,0,30,1,1,8,0,5,5,D
462033,1,0,32,1,2,1,0,1,5,A
467695,1,1,43,0,7,1,0,2,6,D
463090,0,1,55,0,3,3,1,2,5,B
459219,0,1,47,1,0,0,1,3,5,C
460148,0,1,73,0,3,1,0,7,3,A
461603,1,0,39,1,0,1,0,1,5,C
466359,1,0,22,0,1,0,0,4,5,D
464655,1,1,39,1,5,0,1,5,3,A
466088,0,0,31,0,1,0,0,7,5,B
461205,1,0,27,1,1,1,0,3,1,D
462822,1,0,19,0,1,0,0,4,5,D
459076,1,1,69,0,4,0,1,2,5,C
463410,1,1,37,0,4,1,1,2,5,B
463879,1,1,45,1,6,0,2,2,5,C
462827,0,0,22,0,4,1,0,3,2,A
461500,0,0,26,1,4,0,0,3,5,B
461553,1,0,39,1,0,1,0,3,6,A
467912,1,1,61,1,2,1,0,2,4,A
465029,0,1,74,0,5,1,2,2,5,C
460062,1,0,29,1,0,4,0,1,2,D
462863,1,0,29,1,8,5,0,1,5,D
460465,1,0,36,0,6,0,0,3,5,D
460335,0,0,63,1,4,0,0,2,5,B
466067,1,1,69,1,0,0,1,5,2,C
463962,0,0,35,1,0,12,0,2,5,B
459807,1,1,81,1,5,1,0,1,5,A
463364,0,1,71,0,5,1,2,2,5,B
463599,0,0,31,0,1,10,0,2,2,C
462686,1,1,41,1,2,9,1,4,3,A
462949,1,1,35,0,8,1,1,3,5,B
460275,0,0,52,1,0,6,0,1,5,A
461184,1,0,19,0,1,1,0,4,2,D
460728,0,0,39,1,0,0,0,1,6,B
462416,1,1,45,0,0,0,0,2,3,B
460846,0,0,19,0,7,1,0,4,5,D
459542,1,0,23,0,1,2,0,5,5,D
459080,1,1,77,0,5,0,0,2,5,D
463106,0,1,84,1,5,0,0,1,5,B
464728,1,1,47,0,2,1,2,4,3,D
466474,1,0,29,1,2,6,0,3,5,A
461711,0,0,35,1,0,8,0,3,1,A
460347,1,1,40,1,0,14,0,2,5,C
467689,1,0,35,0,1,1,0,1,5,D
460260,1,0,20,0,1,0,0,3,1,D
466344,1,0,43,1,2,0,0,2,1,A
466437,1,1,56,0,6,0,0,1,5,D
460423,0,1,53,1,0,3,0,1,6,A
459590,1,1,22,0,6,1,2,3,5,D
464668,1,1,32,0,1,1,2,4,3,D
463049,1,1,51,0,6,2,2,5,5,A
460458,0,0,41,0,7,1,0,7,2,D
462407,1,1,37,0,4,2,1,4,5,A
459450,1,1,55,1,0,4,1,4,5,A
463255,1,0,42,1,2,3,0,2,5,A
462574,1,0,20,0,1,1,0,5,3,D
465761,0,0,42,1,0,12,0,2,3,A
467728,0,1,38,0,3,1,2,5,5,B
465841,0,0,52,1,3,3,0,1,5,A
460117,0,1,48,1,7,9,0,1,5,D
466619,1,1,37,1,2,5,1,2,5,C
461722,1,0,27,0,4,1,0,3,5,B
460898,1,1,48,0,0,3,1,4,5,B
463627,0,0,25,1,7,5,0,2,3,D
460403,0,0,56,1,4,3,0,1,5,A
459818,0,1,68,0,5,1,0,1,5,D
463732,1,0,21,0,1,0,0,4,5,D
462499,0,0,72,0,5,8,1,2,5,D
467112,1,0,43,1,0,1,0,2,1,B
459902,1,1,52,1,5,8,2,2,5,C
